~–ke-1	have as one’s N; object is subject’s N; have N	naakaat ‘she is their mother’ (literally, ‘they have her as their mother’) (from naa ‘mother’); tuumkii ‘they are his prints’ (from tumae ‘footprint’); angyaqaqa ‘it is my boat’ (from angyaq ‘boat’); kaamkagka ‘they2 are my skin-boots’ (from kamek ‘skin-boot’); inglukaa ‘he is her partner or equal’ (from inglu ‘partner; other of pair; spouse; complementery side’); Ungazim mekelngiiqiinkung ‘we2 are Chaplino(‘s) boys’; may be used with intransitive ending to mean ‘to have --(s)’: meghmeng imaquq ‘it contains water (has water as its contents)’ (from imaq ‘content’); Kiyaghsimaluku yuuk tagimalghii tagneqegtameng atkukelghii. 'While she was living (thus), a man came having a parka, a black one.' (from atkuk ‘parka’) (UNGIPAGHAGH. 24); Yuget ngelqaghmeng, alpameng kiyang atkukaqut. 'Men mostly have parkas of cormorant and murre.' (from atkuk ‘parka’) (SIVUQ. NANGAGH. 1:106); Qallukaat kaamget estullugmeng aatqut. 'Reinder-leg boots have the name “estulluk”.' (from ateq ‘name’) (SIVUQ. NANGAGH. 1:114); Iwerngaqun iquklighpigaat tazinga, umiilgem aallgha aghnaghaperewaaghmeng panikelghii. 'Finally, he had only that very last (boat) to go with, the one which belonged to the poor chief; he had daughters only.' (from panik ‘daughter’) (SIVUQ. NANGAGH. 3:218); Taagken apalluqluteng allanguut iqallugneng. ‘Having that as a reason they are different from fish.’ (AANGHHAQ 64)	-кы-1	
~–ke-2	to feel V toward; to V toward	used with emotional roots and certain other bases generally dealing with emotions; algumakaa ‘he is envious of of her’ (from alguma- ‘to be envious’); siknakaa ‘he is possessive of or stingy with it’ (from emotional root sikna- ‘possessive’); kelengakaa ‘he is watching it warily’ (from kelnga- ‘to be wary’); yimikaa ‘he feels shy toward, inhibited or intimidated by him’ (from emotional root yimi- ‘shy, inhibited, intimidated’)	-кы-2	
?(ke)staaghhaa-	to lack the quality of V; to have the quality of N	postbase ?(ke)staaghhaa-; used mainly with dimensional roots; non-productive; many forms lexicalized; examples: iqekestaaghhaaguq ‘it isn't wide, it is narrow’ (from root iqe- ‘width’); amelkestaaghhaguq ‘it is narrow’ (from root amel- ‘breadth’); aghqestaaghhaaguq ‘it is shallow’ (from root aghqe- ‘shallowness’); mekestaaghhaaguq ‘it is small’ (from root meke- ‘smallness’); underlyingly the final aa- is -au- and labializes the following consonant if possible:  takestaaghhaawa? ‘is it short?’ (from root take- ‘length’); Alla salngak uglaghllak aangaqluteng mekestaaghhaawaqluteng tamaa. ‘Also they were many, large and small.’ (from root meke- ‘smallness’) (SULUWET 1); Aaskestaaghhaanghani kiyang malghugneghet piiqiit, … ‘When it [the ice] did not extend out too far, they would open two boat paths, …’ (from root aas- ‘width’ as in aastu- ‘to be wider, extend out farther’ ) (SIVUQ. NANGAGH. 1:134)	-(кы)стāҳā-	
?(ke)staaghhaq*	one that lacks the quality of N; one that has the quality of N	used mainly with dimensional roots; non-productive; many forms lexicalized; iqekestaaghhaq ‘narrow thing’ (from root iqe- ‘width’); mekestaaghhaq ‘small thing’ (from root meke- ‘smallness’); takestaaghhaq ‘short thing’ (from root take- ‘length’); aghqestaaghhaq ‘shallow thing’ (from root aghqe- ‘shallowness’); amelkestaaghaq,  (from root amel- ‘narrow’); qagughqestaaghhaq ‘one with a small forehead’ (from qaguq ‘forehead’); = -(ke)staaq	-(кы)стāҳақ	
?(ke)staaq	one that lacks the quality of N; one that has the quality of N	used mainly with dimensional roots; non-productive; many forms lexicalized; iqekestaaq ‘narrow thing’ (from root iqe- ‘width’); mekestaaq ‘small thing’ (from root meke- ‘smallness’); takestaaq ‘short thing’ (from root take- ‘length’); aghqestaaq ‘shallow thing’ (from root aghqe- ‘shallowness’); amelkestaaq (from root amel- ‘narrow’); = -(ke)staaghhaq	-(кы)стāқ	
+keghtaq	one from N	used with demonstrative adverb bases; akmakeghtaq ‘one from way across there’ (from akma- ‘way across there’); = +kaghtaq	-кыҳтақ	
~–kegtaq	one with good N	ugikegtaq ‘one with a good husband’ (from ugi ‘husband’); angyaqegtaq ‘one with a good boat’ (from angyaq boat’); qikmiqegtaq ‘one with a good dog’ (from qikmiq dog’); kaamkegtaq ‘one with nice skin-boots’ (from kamek ‘skin-boot’)	-кыхтақ	
~–kegte-	to have good N	cingikegtuq ‘it has a sharp point’ (from cingik ‘point, tip’); iiskegtuq ‘he has good eyes, good eyesight’ (from iyae ‘eye’); angyaqegtuq ‘he has a good boat’ (from angyaq ‘boat’); yuukegtuq ‘he is handsome’, yukegtuq ‘he is a good crewman’ (the last two both lexicalized, from yu<u>k ‘person’)	-кыхты-	
~–kenghhaq*	newly made or newly acquired N	ugikenghhaa ‘her new husband’ (from ugi ‘husband’); atkukenghhaq ‘newly made parka’ (from atkuk ‘parka’); angyaqenghhaq ‘new boat’ (from angyaq ‘boat’)	-кынҳақ	
~–ketagh-	to tend to V by one’s disposition	used with emotional roots and certain other bases; talluqetaghtuq ‘he is shy by nature, easily intimidated’ (from emotional root tallugh- ‘shy, intimidated’); yimiketaghtuq ‘he is shy by nature, easily intimidated’ (from emotional root yimi- ‘shy, intimidated’); kaynguketaghtuq ‘he tends to be embarrassed’ (from emotional root kayngu- ‘embarrassed’); efleqetaghtuq ‘he tends to feel uncomfortable with stuff on skin or with other people too close, is inhospitable’ (from emotional root eflegh- ‘to feel uncomfortable’); qaazuqetaghtuq ‘he tends to feel alienated, out of sorts’ (from emotional root qaazugh- ‘alienated, depressed, out of sorts’); alingketaghtuq ‘he is easily scared’ (from alinge- ‘to be afraid’); kakafketaghtuq ‘he panics easily’ (from kakave- ‘to panic’)	-кытаӷ-	
-kiinagh-	to just V; to only V; to V just now	see ~–qiinagh-	-қӣнаӷ-	
-kinghaq	thing of N	see –qinghaq		
-kliq*	thing that is far to the N	see -qliq*		
-kragh-	to do fancy V-ing; to V a new thing	see –qragh-		
–krak	small N; thing like N	kemekrak ‘piece of meat’ (from kemek ‘meat, flesh, skin on one’s body’); aghveqrak ‘small spring whale’ (from aghveq ‘whale’); tagneqrak ‘mole, dot, freckle’ (lexicalized, from tagneq ‘darkness’); neqekrak ‘bread, especially pilot bread’ (lexicalized from neqae ‘food’)	-крак	
-kraq	fancy piece of of N	see –qraq		
-krug-	for troublesome one to V	see –qrug-		
-kruk	good old N; bad old N (paradoxically); troublesome N	see –qruk		
–ksagute-	to acquire as one's N	piksagutaa ‘he acquired it as his, came to have it’ (from pi ‘thing’); yuksagutaa ‘he took him as a crewman’ (from yuk ‘person, crewman’)	-ксягуты-	
-kumtaaq	frequently V-ed thing; usually V-ed thing; commonly V-ed thing	see ~–qumtaaq		
–kun	in the next N time; in the future N time; in the coming N time	used with time words; yields adverbial particles; aghnequn ‘this afternoon, later today’ (from aghneq ‘day’); ighivgaqun ‘this evening’ (from ighivgaq ‘evening’); kiikun ‘this coming summer’ (from kiik ‘summer’); uksuqun ‘this coming winter’ (from uksuq ‘winter’); uksaaqun ‘this coming fall’ (from uksaaq ‘fall’); upenghaqun ‘this coming spring’ (from upenghaq ‘spring’); unukun ‘tonight’ (from unuk ‘night’); whanikun ‘later on’ (from whani ‘now’); qakun ‘when ? (in the future)’ (from interrogative root qa-); also aawhkaqun ‘in the springtime’ (from an unidentified base, perhaps as in awa(ni) ‘over there’ (note aawhken ‘from over there’))	-кун	
–kusiigh-	to casually V; to slowly V	tagikusiightuq ‘he's coming, taking his time’ (from tagi- ‘to come’); agluqusiightuq ‘he is slowly returning home, slowly going home’ (from aglagh- ‘to go home’)	-кусӣӷ-	
-kutaq	device associated with N or with V-ing	see ?qutaq		
–kuvinghaq	remains of N	Chukotkan; tunuquvinghaq ‘tallow’ (from tunuq ‘fat of caribou or reindeer’)	-кувинӷақ	
?kwaaq	leftover N	neqekwaaq ‘leftover food’ (from neqae ‘food’); uquqwaaq or uqughqwaaq ‘leftover oil’ (from uquq ‘oil’); kufilleghqwaaq ‘coffee dregs definitely of no use’ (from kufilleq ‘coffee dregs’); kemekragkwaaq ‘leftover meat’ (from kemekrak ‘meat’)	-кӱāқ	
-kwaaqun	a little later in the N	see –qwaaqun		
@+laaghigate-	to seldom V; to infrequently V; to not V enough; inadequately V	Iteghyalghiimi apangita iiyngit qavaghlaaghigallghem iqaghtiighluteng. ‘When he came in their grandfather’s eyes were rubbed raw from inadequate sleep.’ (from qavagh- ‘to sleep’) (AKIINGQWAGH. 99); Ungaziq kaallaaghigataat angyaghpagkun piyaaghutemneng. ‘They seldom came in to Chaplino by ship when I first started [going there].’ (from kaate- ‘to arrive’) (SIVUQ. NANGAGH. 3:128)	-ля̄ӷигаты-	
–laaq	insignificant N	non-productive (?); yulaaq ‘person of low social status’ (from yu<u>k ‘person’)	-ля̄қ	
+laataqu-	to luckily have V-ed well	qavaghlaataquuq ‘luckily he slept well’ (from qavagh- ‘to sleep’); neghlaataquuq ‘luckily he ate well’ (from negh<e>- ‘to eat’); kaallaataquuq ‘he arrived in time (to avoid danger or take advantage of an opportunity)’ (from kaate- ‘to arrive’); pilaataquuq ‘he achieved success’ (from pi- ‘to do’)	-ля̄тақу-	
–lek	one having N; one with N	angyalek ‘boat owner or captain’ (from angyaq ‘boat’); qikmilek ‘one with dogs’ (from qikmiq ‘dog’); umyugalek ‘sensible person’ (from umyugaq ‘mind’); the following are lexicalized: yaqulek ‘angel’ (from yaquq ‘wing’); ilumilek ‘pregnant female’ (from ilumik ‘one “held” inside’); imalek ‘filled thing, pregnant female’ (from imaq ‘content’); aqsalek ‘pregnant female’ (from aqsa ‘belly’); iyegaatelek ‘spectacled eider’ (from iyegaate(k) ‘eyeglass(es)’); kenulek ‘three-edged skin sewing needle’ (from kenuk ‘ridge, edge’); nasaperalek ‘bird type’ (from nasaperaq ‘cap’); elqiilek ‘bird type’ (from elqiiq ‘visor’); qengalek ‘king eider’ (from qengaq ‘nose’); aghvinlek ‘six’ (from aghvigh- ‘to cross over’ and intervening postbase -neq ‘act of V-ing’); ayaviilek ‘long-legged spider’ (from ayaviiq ‘walking stick’); puugzaq tugutelek ‘narwhal’ (from puugzaq ‘beluga’ and tugun ‘tusk’); often occurs as the “verb” in a sentence without an actual verb: Iimnanguq. Yugnguq nuliilek, ighnelek ama ighnegha nuliilek. ‘[It was] back then, it is said. [This certain] man, it is said, had a wife, he had a son, and his son had a wife.’ (from nuliiq ‘wife’, and ighneq ‘son’) (UNGAZ. UNGIP. 47)	-лык	
@lghaa-	command or request former	forms commands, requests, etc. directed toward the future; takes intransitive participial endings and yields forms having a future optative meaning; this form is used with vowel-ending bases, changing tel to ll (inserting e afterwords as necessary); tagilghaaten ‘(you) come here (in the future)’(from tagi- ‘to come here’); neghelghaakut ‘let's eat (future)’, neghelghaaq ‘he may eat (future)’ (from negh<e>- ‘to eat’); neghenghillghaakut ‘let's not eat (future)’ (from neghenghite- ‘to not eat’); laalighlleghaaten ‘(you) visit (future)’ (from laalighte-); with first person singular aa becomes ii: aanelghiinga ‘I should go out (future)’ (from aane- ‘to go out’); for consonant-ending bases the postbase  -ggaa-/-ghhaa- (q.v.) is used instead; for transitives postbase -na-1 (q.v.) is used instead	-лӷā-	
–lghaq	holder for N	non-productive; nanilghaq ‘lamp stand’ (from naniq ‘lamp’); angyalghat ‘boat rack’ (from angyaq ‘boat’); kuvesilghaq ‘dumping ground’ (from kuve- root for kuuve- ‘to spill, pour’, and unidentified postbase); llivelghaq ‘shelf’ (from lliveq ‘grave’ (!?)); kaasilghaq ‘mortar’ (from a base or root kaasi- also occuring in kaasitaq ‘pestle’)	-лӷақ	
@–lghii	the one that V-ed	drops te with lgh then becoming voiceless and e inserted as needed to break unpermitted clusters; rarely takes possessed ending; qiyalghii ‘the one that cried’ (from qiya- ‘to cry’); kaallghii ‘the one that arrived’ (from kaate- ‘to arrive’); laalighlleghhii ‘the one that visited’ (from laalighte- ‘to visit’); qavalghiit ‘the ones that slept’ (from qavagh- ‘to sleep’); also constitutes the marker of a certain (participial) verb mood taking only intransitive endings and having a past time implication; neghelghii ‘he ate’ (as well as meaning ‘the one that ate’), neghelghiinga ‘I ate’ (from negh<e>- ‘to eat’); for bases ending in negative te, @nguq (q.v.) is used instead	-лӷӣ	
–lghun	lots of N; a number of N; several N; a group of N	takes singular endings even for a plurality of things; ukazilghun ‘lots of hares’ (from ukaziq ‘hare’); manilghun ‘a group of eggs as in a nest’; Ayumighnguq taghnughhalghun tuqulaghaatkaaftuq iiwhlagmi ulefqaghulluki. ‘Long ago, they say, a number of children all died when during a very low tide [which allowed, or lured, them to go to far out in the sea] it [the water] then flooded over them.’ (from taghnughhaq ‘child’) (SIVUQ. NANGAGH. 2:236)	-лӷун	
–lghutaq	place for N; container for N	manilghutaq ‘wallet; bank’ (from mani ‘money’); mangtalghutaq ‘place to store whale skin’ (from mangtak ‘whale skin’); igaasilghutaq ‘pencil box’ (from igaasiq ‘pencil’; aghalghutaq ‘medicine bottle’ (from agha ‘medicine’); neqelghutaq ‘cache’ (from neqae ‘food’); uqulghutaq ‘oil or gas tank’ (from uquq ‘oil’); salghutaq ‘pantry, storage area’ (from sa ‘thing’); sakwaalghutaq ‘trash container’ (from sakwaaq ‘trash’); melghutaq ‘water container’ (from meq ‘water’); igalghutaq ‘briefcase, filing cabinet’ (from igaq ‘paper for or with writing’); mangtalghutaq ‘vessel for storing edible whale skin’ (from mangtak ‘edible whale skin’); mesiilghutaq ‘vessel for melted fat’ (from mesiiq ‘melted fat’); mallalghutaq ‘dustbin’ (from mallaq ‘dust’); manilghutaq ‘coin purse, bank’ (from mani ‘money’); sikulghutaq ‘needle case’ (from sikuq ‘needle’); kaalghutaq ‘cow-shed, barn’ (Chukotkan) (from kaakw ‘cow’); taghnughhalghutaq ‘womb’ (Chukotkan) (from taghnughhaq ‘child’)	-лӷутақ	
–lgigh-	to travel using N	qikmilgightuq ‘he went with dogs’ (from qikmiq ‘dog’); angyalgightuq ‘he went by boat’ (from angyaq ‘boat’)	-лгиӷ-	
–lgu-	to have an N or have N-s; to possess N	mangteghaghrugllalguuq ‘he has a big house’ (from mangteghaghrugllak ‘big house’); avaqutalguunga ‘I have a son, or sons’ (from avaqutaq ‘son’); qafsinaneng panilguzin? ‘how many daughters do you have?’ (from panik ‘daughter’)	-лгу-	
–lgun	one with the same N	takes possessed or non-singular unpossessed endings; nunalgutnga ‘his fellow villager’ (from nuna ‘village’); nelgutek ‘roommates2’ (from nae ‘home’)	-лгун	
–lgusigh-	to V together with; to help (object) V	qiyalgusighaa ‘he shared her grief’ (from qiya- ‘to cry’)	-лгусиӷ-	
–lgute-	to V together with; to help (object) V	Taagken kenlanga qatelghiim unisimakanga meteghlluk alla kiyaghtelgutesaghqaagpenaan. ‘Thereupon the fox left the raven, never to live with it again.’ (from kiyaghte- ‘to live’) (UNGIPAGHAGH. 130)	-лгуты-	
